"Number","Address","Data","Content","Time","AUX",
"","","","OP-CODE Fetch","","",
"845.0","00.EDB8","FF12"," INVALID_OPCODE","9.995917 ms
9.995917 ms","0000",
"","","","OP-CODE Fetch","","",
"847.0","00.EDB8","FF12"," INVALID_OPCODE","10.055083 ms
10.055083 ms","0000",
"","","","OP-CODE Fetch","","",
"849.0","00.EDB8","FF12"," INVALID_OPCODE","9.960667 ms
9.960667 ms","0000",
"","","","OP-CODE Fetch","","",
"851.0","00.EDB8","FF12"," INVALID_OPCODE","9.976750 ms
9.976750 ms","0000",
"","","","OP-CODE Fetch","","",
"853.0","00.EDB8","FF12"," INVALID_OPCODE","10.030183 ms
10.030183 ms","0000",
"","","","OP-CODE Fetch","","",
"855.0","00.EDB8","FF12"," INVALID_OPCODE","9.991150 ms
9.991150 ms","0000",
"","","","OP-CODE Fetch","","",
"857.0","00.EDB8","FF12"," INVALID_OPCODE","9.998384 ms
9.998384 ms","0000",
"","","","OP-CODE Fetch","","",
"859.0","00.EDB8","FF12"," INVALID_OPCODE","10.018150 ms
10.018150 ms","0000",
"","","","OP-CODE Fetch","","",
"861.0","00.EDB8","FF12"," INVALID_OPCODE","9.975933 ms
9.975933 ms","0000",
"","","","OP-CODE Fetch","","",
"863.0","00.EDB8","FF12"," INVALID_OPCODE","10.055683 ms
10.055683 ms","0000",
"","","","OP-CODE Fetch","","",
"865.0","00.EDB8","FF12"," INVALID_OPCODE","9.939967 ms
9.939967 ms","0000",
"","","","OP-CODE Fetch","","",
"867.0","00.EDB8","FF12"," INVALID_OPCODE","10.055000 ms
10.055000 ms","0000",
"","","","OP-CODE Fetch","","",
"869.0","00.EDB8","FF12"," INVALID_OPCODE","9.955467 ms
9.955467 ms","0000",
"","","","OP-CODE Fetch","","",
"871.0","00.EDB8","FF12"," INVALID_OPCODE","10.035000 ms
10.035000 ms","0000",
"","","","OP-CODE Fetch","","",
"873.0","00.EDB8","FF12"," INVALID_OPCODE","10.011750 ms
10.011750 ms","0000",
"","","","OP-CODE Fetch","","",
"875.0","00.EDB8","FF12"," INVALID_OPCODE","9.983583 ms
9.983583 ms","0000",
"","","","OP-CODE Fetch","","",
"877.0","00.EDB8","FF12"," INVALID_OPCODE","9.954167 ms
9.954167 ms","0000",
"","","","OP-CODE Fetch","","",
"879.0","00.EDB8","FF12"," INVALID_OPCODE","10.050966 ms
10.050966 ms","0000",
"","","","OP-CODE Fetch","","",
"881.0","00.EDB8","FF12"," INVALID_OPCODE","9.978900 ms
9.978900 ms","0000",
"","","","OP-CODE Fetch","","",
"883.0","00.EDB8","FF12"," INVALID_OPCODE","10.052650 ms
10.052650 ms","0000",
"","","","OP-CODE Fetch","","",
"885.0","00.EDB8","FF12"," INVALID_OPCODE","9.950867 ms
9.950867 ms","0000",
"","","","OP-CODE Fetch","","",
"887.0","00.EDB8","FF12"," INVALID_OPCODE","9.978817 ms
9.978817 ms","0000",
"","","","OP-CODE Fetch","","",
"889.0","00.EDB8","FF12"," INVALID_OPCODE","9.998316 ms
9.998316 ms","0000",
"","","","OP-CODE Fetch","","",
"891.0","00.EDB8","FF12"," INVALID_OPCODE","10.062567 ms
10.062567 ms","0000",
"","","","OP-CODE Fetch","","",
"893.0","00.EDB8","FF12"," INVALID_OPCODE","10.003517 ms
10.003517 ms","0000",
"","","","OP-CODE Fetch","","",
"895.0","00.EDB8","FF12"," INVALID_OPCODE","9.982283 ms
9.982283 ms","0000",
"","","","OP-CODE Fetch","","",
"897.0","00.EDB8","FF12"," INVALID_OPCODE","9.948583 ms
9.948583 ms","0000",
"","","","OP-CODE Fetch","","",
"899.0","00.EDB8","FF12"," INVALID_OPCODE","10.067617 ms
10.067617 ms","0000",
"","","","OP-CODE Fetch","","",
"901.0","00.EDB8","FF12"," INVALID_OPCODE","9.941917 ms
9.941917 ms","0000",
"","","","OP-CODE Fetch","","",
"903.0","00.EDB8","FF12"," INVALID_OPCODE","10.087866 ms
10.087866 ms","0000",
"","","","OP-CODE Fetch","","",
"905.0","00.EDB8","FF12"," INVALID_OPCODE","9.939900 ms
9.939900 ms","0000",
"","","","OP-CODE Fetch","","",
"907.0","00.EDB8","FF12"," INVALID_OPCODE","9.978900 ms
9.978900 ms","0000",
"","","","OP-CODE Fetch","","",
"909.0","00.EDB8","FF12"," INVALID_OPCODE","10.002350 ms
10.002350 ms","0000",
"","","","OP-CODE Fetch","","",
"911.0","00.EDB8","FF12"," INVALID_OPCODE","10.068300 ms
10.068300 ms","0000",
"","","","OP-CODE Fetch","","",
"913.0","00.EDB8","FF12"," INVALID_OPCODE","9.914934 ms
9.914934 ms","0000",
"","","","OP-CODE Fetch","","",
"915.0","00.EDB8","FF12"," INVALID_OPCODE","10.025533 ms
10.025533 ms","0000",
"","","","OP-CODE Fetch","","",
"917.0","00.EDB8","FF12"," INVALID_OPCODE","10.027933 ms
10.027933 ms","0000",
"","","","OP-CODE Fetch","","",
"919.0","00.EDB8","FF12"," INVALID_OPCODE","10.010567 ms
10.010567 ms","0000",
"","","","OP-CODE Fetch","","",
"921.0","00.EDB8","FF12"," INVALID_OPCODE","9.939100 ms
9.939100 ms","0000",
"","","","OP-CODE Fetch","","",
"923.0","00.EDB8","FF12"," INVALID_OPCODE","10.000350 ms
10.000350 ms","0000",
"","","","OP-CODE Fetch","","",
"925.0","00.EDB8","FF12"," INVALID_OPCODE","10.062500 ms
10.062500 ms","0000",
"","","","OP-CODE Fetch","","",
"927.0","00.EDB8","FF12"," INVALID_OPCODE","9.942000 ms
9.942000 ms","0000",
"","","","OP-CODE Fetch","","",
"929.0","00.EDB8","FF12"," INVALID_OPCODE","10.035450 ms
10.035450 ms","0000",
"","","","OP-CODE Fetch","","",
"931.0","00.EDB8","FF12"," INVALID_OPCODE","9.956367 ms
9.956367 ms","0000",
"","","","OP-CODE Fetch","","",
"933.0","00.EDB8","FF12"," INVALID_OPCODE","10.010533 ms
10.010533 ms","0000",
"","","","OP-CODE Fetch","","",
"935.0","00.EDB8","FF12"," INVALID_OPCODE","9.990283 ms
9.990283 ms","0000",
"","","","OP-CODE Fetch","","",
"937.0","00.EDB8","FF12"," INVALID_OPCODE","10.066034 ms
10.066034 ms","0000",
"","","","OP-CODE Fetch","","",
"939.0","00.EDB8","FF12"," INVALID_OPCODE","9.943833 ms
9.943833 ms","0000",
"","","","OP-CODE Fetch","","",
"941.0","00.EDB8","FF12"," INVALID_OPCODE","10.019267 ms
10.019267 ms","0000",
"","","","OP-CODE Fetch","","",
"943.0","00.EDB8","FF12"," INVALID_OPCODE","9.968966 ms
9.968966 ms","0000",
"","","","OP-CODE Fetch","","",
"945.0","00.EDB8","FF12"," INVALID_OPCODE","10.003650 ms
10.003650 ms","0000",
"","","","OP-CODE Fetch","","",
"947.0","00.EDB8","FF12"," INVALID_OPCODE","10.068584 ms
10.068584 ms","0000",
"","","","OP-CODE Fetch","","",
"949.0","00.EDB8","FF12"," INVALID_OPCODE","9.961850 ms
9.961850 ms","0000",
"","","","OP-CODE Fetch","","",
"951.0","00.EDB8","FF12"," INVALID_OPCODE","9.981150 ms
9.981150 ms","0000",
"","","","OP-CODE Fetch","","",
"953.0","00.EDB8","FF12"," INVALID_OPCODE","10.037050 ms
10.037050 ms","0000",
"","","","OP-CODE Fetch","","",
"955.0","00.EDB8","FF12"," INVALID_OPCODE","9.991150 ms
9.991150 ms","0000",
"","","","OP-CODE Fetch","","",
"957.0","00.EDB8","FF12"," INVALID_OPCODE","9.963333 ms
9.963333 ms","0000",
"","","","OP-CODE Fetch","","",
"959.0","00.EDB8","FF12"," INVALID_OPCODE","10.052633 ms
10.052633 ms","0000",
"","","","OP-CODE Fetch","","",
"961.0","00.EDB8","FF12"," INVALID_OPCODE","9.969717 ms
9.969717 ms","0000",
"","","","OP-CODE Fetch","","",
"963.0","00.EDB8","FF12"," INVALID_OPCODE","10.052950 ms
10.052950 ms","0000",
"","","","OP-CODE Fetch","","",
"965.0","00.EDB8","FF12"," INVALID_OPCODE","9.952133 ms
9.952133 ms","0000",
"","","","OP-CODE Fetch","","",
"967.0","00.EDB8","FF12"," INVALID_OPCODE","9.978817 ms
9.978817 ms","0000",
"","","","OP-CODE Fetch","","",
"969.0","00.EDB8","FF12"," INVALID_OPCODE","9.996567 ms
9.996567 ms","0000",
"","","","OP-CODE Fetch","","",
"971.0","00.EDB8","FF12"," INVALID_OPCODE","10.062883 ms
10.062883 ms","0000",
"","","","OP-CODE Fetch","","",
"973.0","00.EDB8","FF12"," INVALID_OPCODE","10.004550 ms
10.004550 ms","0000",
"","","","OP-CODE Fetch","","",
"975.0","00.EDB8","FF12"," INVALID_OPCODE","9.982283 ms
9.982283 ms","0000",
"","","","OP-CODE Fetch","","",
"977.0","00.EDB8","FF12"," INVALID_OPCODE","9.947034 ms
9.947034 ms","0000",
"","","","OP-CODE Fetch","","",
"979.0","00.EDB8","FF12"," INVALID_OPCODE","10.067983 ms
10.067983 ms","0000",
"","","","OP-CODE Fetch","","",
"981.0","00.EDB8","FF12"," INVALID_OPCODE","9.941917 ms
9.941917 ms","0000",
"","","","OP-CODE Fetch","","",
"983.0","00.EDB8","FF12"," INVALID_OPCODE","10.083200 ms
10.083200 ms","0000",
"","","","OP-CODE Fetch","","",
"985.0","00.EDB8","FF12"," INVALID_OPCODE","9.949633 ms
9.949633 ms","0000",
"","","","OP-CODE Fetch","","",
"987.0","00.EDB8","FF12"," INVALID_OPCODE","9.969233 ms
9.969233 ms","0000",
"","","","OP-CODE Fetch","","",
"989.0","00.EDB8","FF12"," INVALID_OPCODE","10.002500 ms
10.002500 ms","0000",
"","","","OP-CODE Fetch","","",
"991.0","00.EDB8","FF12"," INVALID_OPCODE","10.068150 ms
10.068150 ms","0000",
"","","","OP-CODE Fetch","","",
"993.0","00.EDB8","FF12"," INVALID_OPCODE","10.011984 ms
10.011984 ms","0000",
"","","","OP-CODE Fetch","","",
"995.0","00.EDB8","FF12"," INVALID_OPCODE","9.907650 ms
9.907650 ms","0000",
"","","","OP-CODE Fetch","","",
"997.0","00.EDB8","FF12"," INVALID_OPCODE","10.023300 ms
10.023300 ms","0000",
"","","","OP-CODE Fetch","","",
"999.0","00.EDB8","FF12"," INVALID_OPCODE","10.068166 ms
10.068166 ms","0000",
"","","","OP-CODE Fetch","","",
"1001.0","00.EDB8","FF12"," INVALID_OPCODE","9.932650 ms
9.932650 ms","0000",
"","","","OP-CODE Fetch","","",
"1003.0","00.EDB8","FF12"," INVALID_OPCODE","9.980000 ms
9.980000 ms","0000",
"","","","OP-CODE Fetch","","",
"1005.0","00.EDB8","FF12"," INVALID_OPCODE","10.062234 ms
10.062234 ms","0000",
"","","","OP-CODE Fetch","","",
"1007.0","00.EDB8","FF12"," INVALID_OPCODE","9.942000 ms
9.942000 ms","0000",
"","","","OP-CODE Fetch","","",
"1009.0","00.EDB8","FF12"," INVALID_OPCODE","10.035233 ms
10.035233 ms","0000",
"","","","OP-CODE Fetch","","",
"1011.0","00.EDB8","FF12"," INVALID_OPCODE","10.059433 ms
10.059433 ms","0000",
"","","","OP-CODE Fetch","","",
"1013.0","00.EDB8","FF12"," INVALID_OPCODE","9.913600 ms
9.913600 ms","0000",
"","","","OP-CODE Fetch","","",
"1015.0","00.EDB8","FF12"," INVALID_OPCODE","10.018334 ms
10.018334 ms","0000",
"","","","OP-CODE Fetch","","",
"1017.0","00.EDB8","FF12"," INVALID_OPCODE","10.025116 ms
10.025116 ms","0000",
"","","","OP-CODE Fetch","","",
"1019.0","00.EDB8","FF12"," INVALID_OPCODE","9.945350 ms
9.945350 ms","0000",
"","","","OP-CODE Fetch","","",
"1021.0","00.EDB8","FF12"," INVALID_OPCODE","10.018484 ms
10.018484 ms","0000",
"","","","OP-CODE Fetch","","",
"1023.0","00.EDB8","FF12"," INVALID_OPCODE","10.000550 ms
10.000550 ms","0000",
"","","","OP-CODE Fetch","","",
"1025.0","00.EDB8","FF12"," INVALID_OPCODE","9.986200 ms
9.986200 ms","0000",
"","","","OP-CODE Fetch","","",
"1027.0","00.EDB8","FF12"," INVALID_OPCODE","10.008316 ms
10.008316 ms","0000",
"","","","OP-CODE Fetch","","",
"1029.0","00.EDB8","FF12"," INVALID_OPCODE","10.038067 ms
10.038067 ms","0000",
"","","","OP-CODE Fetch","","",
"1031.0","00.EDB8","FF12"," INVALID_OPCODE","9.960317 ms
9.960317 ms","0000",
"","","","OP-CODE Fetch","","",
"1033.0","00.EDB8","FF12"," INVALID_OPCODE","9.985866 ms
9.985866 ms","0000",
"","","","OP-CODE Fetch","","",
"1035.0","00.EDB8","FF12"," INVALID_OPCODE","10.011250 ms
10.011250 ms","0000",
"","","","OP-CODE Fetch","","",
"1037.0","00.EDB8","FF12"," INVALID_OPCODE","10.082184 ms
10.082184 ms","0000",
"","","","OP-CODE Fetch","","",
"1039.0","00.EDB8","FF12"," INVALID_OPCODE","9.941700 ms
9.941700 ms","0000",
"","","","OP-CODE Fetch","","",
"1041.0","00.EDB8","FF12"," INVALID_OPCODE","10.008816 ms
10.008816 ms","0000",
"","","","OP-CODE Fetch","","",
"1043.0","00.EDB8","FF12"," INVALID_OPCODE","9.958234 ms
9.958234 ms","0000",
"","","","OP-CODE Fetch","","",
"1045.0","00.EDB8","FF12"," INVALID_OPCODE","10.033116 ms
10.033116 ms","0000",
"","","","OP-CODE Fetch","","",
"1047.0","00.EDB8","FF12"," INVALID_OPCODE","9.967584 ms
9.967584 ms","0000",
"","","","OP-CODE Fetch","","",
"1049.0","00.EDB8","FF12"," INVALID_OPCODE","10.070300 ms
10.070300 ms","0000",
"","","","OP-CODE Fetch","","",
"1051.0","00.EDB8","FF12"," INVALID_OPCODE","9.983433 ms
9.983433 ms","0000",
"","","","OP-CODE Fetch","","",
"1053.0","00.EDB8","FF12"," INVALID_OPCODE","9.957850 ms
9.957850 ms","0000",
"","","","OP-CODE Fetch","","",
"1055.0","00.EDB8","FF12"," INVALID_OPCODE","10.014917 ms
10.014917 ms","0000",
"","","","OP-CODE Fetch","","",
"1057.0","00.EDB8","FF12"," INVALID_OPCODE","9.994366 ms
9.994366 ms","0000",
"","","","OP-CODE Fetch","","",
"1059.0","00.EDB8","FF12"," INVALID_OPCODE","9.985867 ms
9.985867 ms","0000",
"","","","OP-CODE Fetch","","",
"1061.0","00.EDB8","FF12"," INVALID_OPCODE","10.050567 ms
10.050567 ms","0000",
"","","","OP-CODE Fetch","","",
"1063.0","00.EDB8","FF12"," INVALID_OPCODE","9.976950 ms
9.976950 ms","0000",
"","","","OP-CODE Fetch","","",
"1065.0","00.EDB8","FF12"," INVALID_OPCODE","9.986300 ms
9.986300 ms","0000",
"","","","OP-CODE Fetch","","",
"1067.0","00.EDB8","FF12"," INVALID_OPCODE","10.018016 ms
10.018016 ms","0000",
"","","","OP-CODE Fetch","","",
"1069.0","00.EDB8","FF12"," INVALID_OPCODE","10.028250 ms
10.028250 ms","0000",
"","","","OP-CODE Fetch","","",
"1071.0","00.EDB8","FF12"," INVALID_OPCODE","9.961300 ms
9.961300 ms","0000",
"","","","OP-CODE Fetch","","",
"1073.0","00.EDB8","FF12"," INVALID_OPCODE","9.975367 ms
9.975367 ms","0000",
"","","","OP-CODE Fetch","","",
"1075.0","00.EDB8","FF12"," INVALID_OPCODE","10.015233 ms
10.015233 ms","0000",
"","","","OP-CODE Fetch","","",
"1077.0","00.EDB8","FF12"," INVALID_OPCODE","10.031600 ms
10.031600 ms","0000",
"","","","OP-CODE Fetch","","",
"1079.0","00.EDB8","FF12"," INVALID_OPCODE","9.989084 ms
9.989084 ms","0000",
"","","","OP-CODE Fetch","","",
"1081.0","00.EDB8","FF12"," INVALID_OPCODE","10.050716 ms
10.050716 ms","0000",
"","","","OP-CODE Fetch","","",
"1083.0","00.EDB8","FF12"," INVALID_OPCODE","9.918967 ms
9.918967 ms","0000",
"","","","OP-CODE Fetch","","",
"1085.0","00.EDB8","FF12"," INVALID_OPCODE","10.000267 ms
10.000267 ms","0000",
"","","","OP-CODE Fetch","","",
"1087.0","00.EDB8","FF12"," INVALID_OPCODE","10.055083 ms
10.055083 ms","0000",
"","","","OP-CODE Fetch","","",
"1089.0","00.EDB8","FF12"," INVALID_OPCODE","9.958883 ms
9.958883 ms","0000",
"","","","OP-CODE Fetch","","",
"1091.0","00.EDB8","FF12"," INVALID_OPCODE","9.990217 ms
9.990217 ms","0000",
"","","","OP-CODE Fetch","","",
"1093.0","00.EDB8","FF12"," INVALID_OPCODE","9.998550 ms
9.998550 ms","0000",
"","","","OP-CODE Fetch","","",
"1095.0","00.EDB8","FF12"," INVALID_OPCODE","10.018783 ms
10.018783 ms","0000",
"","","","OP-CODE Fetch","","",
"1097.0","00.EDB8","FF12"," INVALID_OPCODE","10.031167 ms
10.031167 ms","0000",
"","","","OP-CODE Fetch","","",
"1099.0","00.EDB8","FF12"," INVALID_OPCODE","9.953583 ms
9.953583 ms","0000",
"","","","OP-CODE Fetch","","",
"1101.0","00.EDB8","FF12"," INVALID_OPCODE","10.086534 ms
10.086534 ms","0000",
"","","","OP-CODE Fetch","","",
"1103.0","00.EDB8","FF12"," INVALID_OPCODE","9.933450 ms
9.933450 ms","0000",
"","","","OP-CODE Fetch","","",
"1105.0","00.EDB8","FF12"," INVALID_OPCODE","9.995833 ms
9.995833 ms","0000",
"","","","OP-CODE Fetch","","",
"1107.0","00.EDB8","FF12"," INVALID_OPCODE","10.055000 ms
10.055000 ms","0000",
"","","","OP-CODE Fetch","","",
"1109.0","00.EDB8","FF12"," INVALID_OPCODE","9.953717 ms
9.953717 ms","0000",
"","","","OP-CODE Fetch","","",
"1111.0","00.EDB8","FF12"," INVALID_OPCODE","9.984883 ms
9.984883 ms","0000",
"","","","OP-CODE Fetch","","",
"1113.0","00.EDB8","FF12"," INVALID_OPCODE","10.035800 ms
10.035800 ms","0000",
"","","","OP-CODE Fetch","","",
"1115.0","00.EDB8","FF12"," INVALID_OPCODE","9.982283 ms
9.982283 ms","0000",
"","","","OP-CODE Fetch","","",
"1117.0","00.EDB8","FF12"," INVALID_OPCODE","9.998150 ms
9.998150 ms","0000",
"","","","OP-CODE Fetch","","",
"1119.0","00.EDB8","FF12"," INVALID_OPCODE","10.014100 ms
10.014100 ms","0000",
"","","","OP-CODE Fetch","","",
"1121.0","00.EDB8","FF12"," INVALID_OPCODE","9.978900 ms
9.978900 ms","0000",
"","","","OP-CODE Fetch","","",
"1123.0","00.EDB8","FF12"," INVALID_OPCODE","9.992000 ms
9.992000 ms","0000",
"","","","OP-CODE Fetch","","",
"1125.0","00.EDB8","FF12"," INVALID_OPCODE","10.034700 ms
10.034700 ms","0000",
"","","","OP-CODE Fetch","","",
"1127.0","00.EDB8","FF12"," INVALID_OPCODE","10.054917 ms
10.054917 ms","0000",
"","","","OP-CODE Fetch","","",
"1129.0","00.EDB8","FF12"," INVALID_OPCODE","9.921983 ms
9.921983 ms","0000",
"","","","OP-CODE Fetch","","",
"1131.0","00.EDB8","FF12"," INVALID_OPCODE","9.987400 ms
9.987400 ms","0000",
"","","","OP-CODE Fetch","","",
"1133.0","00.EDB8","FF12"," INVALID_OPCODE","10.065884 ms
10.065884 ms","0000",
"","","","OP-CODE Fetch","","",
"1135.0","00.EDB8","FF12"," INVALID_OPCODE","9.983566 ms
9.983566 ms","0000",
"","","","OP-CODE Fetch","","",
"1137.0","00.EDB8","FF12"," INVALID_OPCODE",">1 ns
>1 ns","0000",
"","","","OP-CODE Fetch","","",
